Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate
16/11/2016 00:00,736.914375,15990962.5,11832832521,44865031.15,90235.75067,0.79125161,1,1692.94186,10,2177044.964
17/11/2016 00:00,736.9615,15992950,11777848098,36131321.22,90378.59611,0.898399019,0,1745.031447,9.733333333,2012500.868
18/11/2016 00:00,747.5217625,15994800,11978185824,22349404.16,90516.59022,0.932392642,0,1864.358108,8.983333333,2073243.137
19/11/2016 00:00,750.030875,15996575,12049740050,15115192.25,90637.69834,0.852874092,0,1758.873239,11.5,1989192.74
20/11/2016 00:00,729.066625,15998175,11678347787,26489236.67,90754.19167,0.903049,1,1911.139535,11.15,1807083.545
21/11/2016 00:00,738.537625,15999912.5,11823135342,18741837.42,90883.41807,0.923045743,1,2052.957143,17.3,1961175.941
22/11/2016 00:00,748.749375,16001587.5,11968547387,25591017.71,91011.90863,0.958884813,0,2131.604478,18.625,1877125.543
23/11/2016 00:00,741.6384,16003425,11842534500,19866229.88,91151.71689,0.951076565,0,1883.836735,20.3,2059234.738
24/11/2016 00:00,737.450375,16005450,11801298449,16755125.58,91307.89094,0.952280768,2,2033.329268,19.275,2297377.53
25/11/2016 00:00,739.786125,16007350,11852162087,14432748.71,91451.19394,0.942782921,0,2074.914474,12.96666667,2129276.735
26/11/2016 00:00,733.673,16009262.5,11718620057,12319132.96,91596.52776,0.943726091,1,1814.116883,13.75,2157293.535
27/11/2016 00:00,727.9655,16011062.5,11573276307,11359826.81,91714.82439,0.821504368,0,1648.534722,12.65,2017209.539
28/11/2016 00:00,733.052125,16013112.5,11713912056,17786517.75,91863.91865,0.909111366,0,1820.304878,9.766666667,2297377.53
29/11/2016 00:00,732.712125,16014975,11707747474,18774731.95,92000.68615,0.905745053,2,1947.94702,9.65,2115268.336
30/11/2016 00:00,742.6967625,16016750,11847589975,21330877.48,92130.22529,0.912247465,0,2060.943662,18.45,1989192.74
01/12/2016 00:00,752.246125,16018575,12069035148,26804422.49,92261.55365,0.899509288,0,1641.657534,9.033333333,2045226.338
02/12/2016 00:00,772.43725,16020362.5,12394634059,33314155.04,92402.2012,0.976719097,1,2210.159722,29.25,2052749.317
03/12/2016 00:00,764.339625,16022512.5,12242481351,15079718.41,92553.70946,0.880861971,0,1674.348837,8.416666667,2451895.017
04/12/2016 00:00,764.81625,16024362.5,12265688032,11710058.47,92680.54534,0.856999169,0,1659.797297,13.8,2109770.131
05/12/2016 00:00,754.63975,16026262.5,12116495501,26745481.45,92814.71396,0.882688316,0,1828.953947,9.316666667,2166790.946
06/12/2016 00:00,756.6215,16028137.5,12112303227,20977699.22,92959.12812,0.962761093,0,2131.746667,12.53333333,2138280.538
07/12/2016 00:00,766.1166375,16030312.5,12284990288,23775580.35,93113.97584,0.88484412,1,1779.205714,9.066666667,2494660.628
08/12/2016 00:00,769.72975,16032275,12312787200,18396293.93,93247.45374,0.850177688,0,1800.707006,8.766666667,2238066.964
09/12/2016 00:00,770.028125,16033962.5,12354007767,16139725.07,93373.04745,0.9303238,0,1991.222222,12.28333333,1924452.485
10/12/2016 00:00,773.40125,16035612.5,12395528463,11258173.04,93491.64704,0.89848172,0,1895.765152,12.8,1881686.874
11/12/2016 00:00,768.303125,16037950,12322438124,10790493.55,93620.55057,0.685657085,1,1238.531915,6.1,2679978.275
12/12/2016 00:00,777.006875,16039900,12460596315,19721035.42,93746.28886,0.806014641,0,1722.192308,14.575,2223811.76
13/12/2016 00:00,778.4935,16042125,12503873910,20077997.91,93891.3413,0.814901382,0,1639.08427,8.7,2537426.239
14/12/2016 00:00,774.897,16043862.5,12425971506,14993051.05,94016.66758,0.901627871,0,2059.913669,9.683333333,1981473.299
15/12/2016 00:00,776.75215,16045450,12472128285,15357872.53,94138.00673,0.955426386,0,2225.866142,14.9,1958064.638
16/12/2016 00:00,781.568375,16047112.5,12573714999,17973313.89,94266.56676,0.966616797,0,2100.458647,17.025,2050571.629
17/12/2016 00:00,788.7055,16048912.5,12694529298,17068492.26,94384.60948,0.814087738,1,1648.510345,15.1,2235585.61
18/12/2016 00:00,788.40575,16050675,12685169466,10243644.93,94506.06919,0.861416376,0,1672.262411,9.833333333,2173914.283
19/12/2016 00:00,789.524125,16052562.5,12697576938,15301931.74,94645.19902,0.915327776,1,1874.026316,13.85,2343510.433
20/12/2016 00:00,793.0901375,16054287.5,12756094676,19671152.57,94779.1114,0.970379616,0,2148.355072,10.71666667,2127660.788
21/12/2016 00:00,824.2189375,16056275,13266978907,44854043.03,94932.38194,0.963965635,0,2048.283019,8.783333333,2451435.255
22/12/2016 00:00,860.599875,16058262.5,13815565559,54177733.58,95078.63589,0.919836195,0,1978.893082,8.583333333,2451435.255
23/12/2016 00:00,901.3182375,16060162.5,14503611551,71128607.54,95213.61031,0.887989592,0,2006.559211,12.775,2343510.433
24/12/2016 00:00,891.6126125,16061875,14365259144,36632649.45,95330.73017,0.854889504,0,1757.810219,16.325,2112242.956
25/12/2016 00:00,886.900375,16063937.5,14372404881,31411463.34,95438.86386,0.647507084,2,1195.293413,10.3,2574777.91
26/12/2016 00:00,897.335375,16065712.5,14514728615,30528384.49,95560.39644,0.855863282,0,1724.746479,13.55,2189332.115
27/12/2016 00:00,930.376,16067662.5,15007357452,36349743.37,95697.15214,0.876639071,0,1900.935897,13.025,2405181.76
28/12/2016 00:00,967.480375,16069712.5,15706536998,58947752.62,95839.58289,0.868480195,0,1862.158537,7.666666667,2589949.671
29/12/2016 00:00,963.381625,16071587.5,15554725246,49469080.76,95980.64256,0.94039782,0,2030.7,14.55,2368856.406
30/12/2016 00:00,952.156375,16073550,15333684494,55218054.02,96117.50069,0.871707828,0,1826.866242,8.5,2479403.038
31/12/2016 00:00,959.879875,16075400,15485593574,20372836.67,96236.48019,0.803915554,0,1691.033784,12.275,2337271.654
01/01/2017 00:00,997.729875,16077350,16144874870,33991911.06,96345.4524,0.698539769,0,1157.064103,10.85,2463610.662
02/01/2017 00:00,1015.977113,16079337.5,16441122594,57597031.98,96496.68619,0.945211219,1,1835.5125,9.816666667,2526780.166
03/01/2017 00:00,1023.141875,16081387.5,16604032594,41550985.52,96645.36425,0.906573518,0,1839.414634,12.35,2589949.671
04/01/2017 00:00,1126.763338,16083300,18278670450,143134274.6,96797.22998,0.986141097,1,2143.922078,10.7,2432025.91
05/01/2017 00:00,994.674875,16085050,16020709800,208498259.8,96935.01754,0.984196893,0,2060.721429,10.91666667,2210932.646
06/01/2017 00:00,883.099175,16087062.5,14246702550,134165115.2,97093.49477,0.984330584,0,2151.583851,11.48333333,2542572.542
07/01/2017 00:00,896.830375,16088787.5,14507903240,97175659.28,97230.73456,0.987336633,1,2048.33813,10.43333333,2195140.27
08/01/2017 00:00,908.1490375,16090875,14753884196,55303632.48,97366.07461,0.810419437,0,1557.491018,6.633333333,2637326.799
09/01/2017 00:00,894.18025,16092575,14483317500,41076985.17,97491.60304,0.923003162,0,1984.904412,10.71666667,2147763.141
10/01/2017 00:00,906.0569143,16094575,14668273764,31485218.71,97645.15831,0.959720488,0,2024.3,10.71666667,2679581.84
11/01/2017 00:00,785.2237375,16096487.5,12637835231,131253668.4,97786.37982,0.923016353,0,1980.771242,15.275,2562350.134
12/01/2017 00:00,803.372375,16098637.5,12943143564,76636270.26,97925.26669,0.802814324,1,1721.132948,8.5,2897297.864
13/01/2017 00:00,826.2956625,16100512.5,13333156412,55509952.12,98052.33795,0.84153147,1,1822.178808,8.983333333,2528855.361
14/01/2017 00:00,817.912875,16102662.5,13128500736,27475928.31,98180.09381,0.74276664,0,1408.540698,6.833333333,2880550.478
15/01/2017 00:00,822.2076,16104750,13217812515,15757955.97,98293.16411,0.677067659,0,1413.167665,7,2796813.545
16/01/2017 00:00,830.505125,16106862.5,13370306561,22109924.91,98421.32269,0.758334799,0,1583.668639,12.6,2830308.318
17/01/2017 00:00,903.84575,16108837.5,14562228012,66791560.41,98563.56092,0.900242,0,1852.512658,15.15,2646087.067
18/01/2017 00:00,874.9949625,16110712.5,14128772648,51289482.25,98698.63531,0.894532338,1,1978.483444,12.425,2528855.361
19/01/2017 00:00,895.798875,16112887.5,14500148590,43734448.34,98843.81547,0.834368741,0,1727.614943,10.025,2914045.251
20/01/2017 00:00,893.6210875,16115250,14465048400,27016866.76,98980.32503,0.722272794,0,1578.714286,10.9,3165256.048
21/01/2017 00:00,920.4479,16117512.5,14894193301,31572727.71,99105.7741,0.693088834,0,1456.143646,9.925,3031276.956
22/01/2017 00:00,918.603625,16119687.5,14797873125,41096750.86,99223.14751,0.674559782,0,1361.413793,9.975,3398969.892
23/01/2017 00:00,922.0736125,16121412.5,14863942325,24607895.53,99349.54495,0.909334101,1,1702.820144,14.475,2715269.052
24/01/2017 00:00,890.320225,16123275,14334397639,43906538.87,99494.61994,0.973657705,0,1866.959732,24.275,2910612.149
25/01/2017 00:00,893.045625,16125137.5,14391685219,29651242.15,99642.80628,0.987908927,1,2039.74,12.56666667,2930146.459
26/01/2017 00:00,915.95625,16127075,14770949263,26226846.71,99798.73887,0.993201217,2,2024.866242,10.21666667,3066886.627
27/01/2017 00:00,919.27975,16129200,14801282964,24900535.16,99941.14444,0.837679806,0,1549.011765,10.225,3320832.653
28/01/2017 00:00,920.31225,16131100,14818028460,12103240.46,100074.5192,0.877465684,0,1621.019737,16.925,2969215.078
29/01/2017 00:00,915.933,16133187.5,14735246803,8485259.812,100218.5553,0.862491647,0,1446.868263,13.025,3262229.724
30/01/2017 00:00,921.179325,16134987.5,14820631418,14680425.28,100358.0878,0.955701966,2,1718.006849,10.43333333,2852009.22
31/01/2017 00:00,964.706075,16136800,15554584256,50109300.36,100497.222,0.959546324,0,2121.951724,23.925,2832474.91
01/02/2017 00:00,979.703875,16139200,15815286256,35717457.43,100681.9816,0.962289427,0,1825.833333,13.475,3750587.467
02/02/2017 00:00,1007.613713,16141162.5,16260607103,49171054.91,100825.4728,0.913956592,0,1653.242038,15.35,3066886.627
03/02/2017 00:00,1013.027,16143025,16352884325,54515239.49,100970.1249,0.970819201,0,2171.563758,16.46666667,2910612.149
04/02/2017 00:00,1030.999413,16144825,16666302848,43595760.48,101108.2334,0.952473055,1,1974.662069,21.35,3043000.843
05/02/2017 00:00,1014.837725,16146812.5,16350262338,32909742.49,101260.5466,0.957944604,0,1837.113208,16.675,3336807.821
06/02/2017 00:00,1024.01375,16148375,16511713438,27544311.11,101382.9468,0.97920132,0,1840.216,18.28333333,2623276.589
07/02/2017 00:00,1050.11,16150262.5,16965850756,40471212.35,101525.7446,0.945680755,0,2154.092715,23.875,3168918.119
08/02/2017 00:00,1052.376613,16152087.5,16925772491,63366305.52,101666.0694,0.961128719,0,2111.753425,13.03333333,3063987.056
09/02/2017 00:00,976.103,16154200,15798807600,141974564.6,101827.6385,0.95603032,0,2050.556213,16.625,3546669.948
10/02/2017 00:00,999.1035,16156037.5,16112416199,64475260.2,101970.8658,0.96775198,1,2057.135135,10.43333333,3105959.481
11/02/2017 00:00,1008.846663,16157775,16190090550,29598254.94,102104.8147,0.963661302,0,1889.827338,17.15833333,2917083.567
12/02/2017 00:00,1000.604625,16159525,16104421020,14753502.29,102227.1245,0.867444908,1,1689.234043,13.975,2959055.992
13/02/2017 00:00,999.877375,16161562.5,16132310072,29689012.95,102375.5298,0.91046216,0,1768.650307,9.266666667,3420752.672
14/02/2017 00:00,1011.78025,16163675,16370570040,39199176.35,102525.0497,0.884733266,0,1864.402367,12.775,3546669.948
15/02/2017 00:00,1012.325988,16165412.5,16390111734,22919392.21,102655.722,0.940088317,0,2120.76259,19.275,2917083.567
16/02/2017 00:00,1035.208125,16167300,16762256640,41105343.5,102803.7873,0.974114079,1,1877.164474,11.63333333,3189904.332
17/02/2017 00:00,1055.53685,16169187.5,17119935725,50584844.51,102950.1177,0.969075199,0,2117.662252,12.86666667,3168918.119
18/02/2017 00:00,1056.637138,16171075,17138105285,29732832.52,103096.3747,0.962217342,1,1895.717105,10.76666667,3330515.744
19/02/2017 00:00,1052.779286,16172750,17086510375,18054662.3,103221.113,0.930882358,0,1878.514925,11.51666667,2936112.564
20/02/2017 00:00,1084.755013,16174600,17714421920,32526100.41,103361.9097,0.951329385,0,1910.324324,17.125,3242870.593
21/02/2017 00:00,1123.788429,16176325,18279247250,67820657.93,103492.9638,0.949667442,0,2022.391304,12.28333333,3023757.715
22/02/2017 00:00,1123.223188,16178050,18237515765,59657200.09,103628.8102,0.977311863,1,2043.33813,16.13333333,3045669.003
23/02/2017 00:00,1172.01715,16179925,19140851275,70101141.97,103772.917,0.96071238,0,2172.753333,11.98333333,3286693.168
24/02/2017 00:00,1174.86625,16181962.5,19102806731,137557162.4,103934.2146,0.971672169,3,2112.957831,20.875,3637273.773
25/02/2017 00:00,1150.605714,16184050,18587381425,44343352.24,104095.5921,0.966332389,0,1955.215569,10.63333333,3659185.061
26/02/2017 00:00,1175.04975,16186275,19133795678,32750847.12,104259.6638,0.921750854,0,1489.904494,11,3900209.227
27/02/2017 00:00,1190.75195,16188075,19325323935,39226303.27,104395.7653,0.945149271,0,1976.076389,12.16666667,3155225.442
28/02/2017 00:00,1187.565286,16189987.5,19241800144,44954233.93,104543.9051,0.96823402,0,2126.888889,12.55,3352427.032
01/03/2017 00:00,1222.4994,16191787.5,19898087659,60151968.38,104684.9021,0.979145951,0,2193.631944,14.38333333,3155225.442
02/03/2017 00:00,1259.410817,16193750,20387931250,83439118.77,104834.9332,0.955612331,0,2098.267516,23.25,3440072.183
03/03/2017 00:00,1285.14,16195637.5,20890752811,64767014.97,104983.712,0.985290046,0,2233.84106,19.95,3458650.323
04/03/2017 00:00,1267.0272,16197287.5,20515484348,30448848.51,105115.8474,0.986085269,2,2006.529851,21.15,3069265.85
05/03/2017 00:00,1270.9333,16199125,20636065338,27572866.81,105260.3927,0.983301313,0,1909.789116,12.11666667,3367030.447
06/03/2017 00:00,1275.197375,16200900,20707990380,38898409.98,105397.4984,0.965532563,0,2026.274648,13.88333333,3252505.602
07/03/2017 00:00,1238.447,16202812.5,20046119625,102987980.7,105546.6522,0.974861771,0,2143.150327,14.03333333,3504460.261
08/03/2017 00:00,1157.3933,16204587.5,18785978289,101928717.1,105685.7308,0.979427085,0,2092.309859,13.76666667,3252505.602
09/03/2017 00:00,1192.469143,16206437.5,19314832213,64999435.16,105832.517,0.991798216,0,2051.567568,13.2,3389935.416
10/03/2017 00:00,1098.617129,16208387.5,17733596764,227913163.1,105987.2411,0.991821346,0,1977.448718,10.08333333,3573175.168
11/03/2017 00:00,1179.159875,16210250,19011381200,82143460.84,106135.88,0.997576389,0,1883.765101,15.675,3412840.385
12/03/2017 00:00,1227.494625,16212187.5,19853444813,52464174.42,106284.7027,0.960146465,0,1426.516129,14.375,3550270.199
13/03/2017 00:00,1239.816225,16214000,20016183000,67990532.02,106427.2192,0.98287231,0,1883.303448,17.175,3321220.509
14/03/2017 00:00,1245.370786,16215950,20209938485,51575349.19,106577.3613,0.962449359,0,1989.711538,15.9,3573175.168
15/03/2017 00:00,1257.399625,16217725,20421359320,48633668.49,106717.0869,0.98398357,0,2059.394366,13.78333333,3252505.602
16/03/2017 00:00,1180.945657,16219637.5,19100245120,125468036.2,106868.2907,0.988260131,0,2137.477124,14.25,3504460.261
17/03/2017 00:00,1091.171888,16221562.5,17666903719,145734375.2,107021.6052,0.995548701,0,1897.376623,9.9,3641704.837
18/03/2017 00:00,952.2323625,16223525,15295539370,167014110.8,107169.5065,0.942046318,0,1678.535032,10.43333333,3712647.139
19/03/2017 00:00,1029.800813,16225587.5,16629604629,94921242.91,107317.1989,0.889713331,1,1633.96988,8.616666667,3925474.045
20/03/2017 00:00,1049.084488,16227287.5,16908833575,58718869.96,107450.1236,0.977387353,0,2037.007353,11.95,3216051.025
21/03/2017 00:00,1118.630043,16229062.5,18168435469,78169421.52,107589.5682,0.982003845,0,2028.556338,10.3,3357935.629
22/03/2017 00:00,1028.726863,16231050,16558917210,97353030.8,107747.7189,0.982302839,2,1992.006211,13.3,3807236.875
23/03/2017 00:00,1038.789,16232900,16770208990,47857364.16,107890.5521,0.965088912,0,1945.074324,10.95,3499820.233
24/03/2017 00:00,941.9197143,16235100,15205794660,83342548.59,108043.6611,0.869937534,0,1645.005682,6.75,4161948.385
25/03/2017 00:00,959.3400857,16236762.5,15551246387,104602038.4,108168.6711,0.939924932,0,1826.879699,9.55,3145108.723
26/03/2017 00:00,956.7863125,16238837.5,15443296851,71646630.05,108281.0105,0.676743084,0,1336.837349,7.2,3925474.045
27/03/2017 00:00,1037.22925,16240487.5,16789415978,79080569.24,108399.9359,0.900950258,0,1759.780303,19.425,3121461.289
28/03/2017 00:00,1046.127625,16242425,16971709883,70342663.95,108552.7169,0.985683723,0,1896.780645,10.7,3665352.271
29/03/2017 00:00,1040.5755,16244150,16879296265,61677763.73,108687.0144,0.973170391,0,2057.471014,19.675,3263345.893
30/03/2017 00:00,1037.90455,16246200,16896048000,65011056.27,108844.8726,0.962550098,0,1760.902439,12.2,4073274.033
31/03/2017 00:00,1079.549314,16247887.5,17563966388,75018988.17,108974.5438,0.96052783,0,1921.503704,20.475,3352999.966
01/04/2017 00:00,1086.929571,16249537.5,17720120644,40562346.19,109102.2083,0.967154985,0,1938.416667,21.175,3278488.856
02/04/2017 00:00,1099.169125,16251512.5,17970922523,59295644.26,109232.4435,0.824273557,0,1545.588608,12.625,3924251.812
03/04/2017 00:00,1141.813,16253712.5,18556863561,90396475.17,109387.0221,0.878287341,0,1637.164773,8.183333333,4371318.475
04/04/2017 00:00,1141.600363,16255275,18537515610,67370298.18,109509.2548,0.977861424,0,2048.12,11.58333333,3104629.598
05/04/2017 00:00,1133.079314,16257300,18469918530,58001639.01,109665.8858,0.966858444,0,1954.04321,20.625,4023599.96
06/04/2017 00:00,1196.307938,16259137.5,19525598224,92291084.79,109809.6143,0.977744884,0,1975.952381,11.53333333,3651044.408
07/04/2017 00:00,1190.45425,16261162.5,19415828025,60427563.2,109967.9833,0.977586105,0,1823.845679,15.65,4023599.96
08/04/2017 00:00,1181.149838,16262875,19268254300,31335396.15,110101.4801,0.974429496,0,1656.635037,13.65,3402674.04
09/04/2017 00:00,1208.8005,16264862.5,19815481984,45470746.37,110248.6286,0.925461893,0,1498.654088,7.6,3949088.849
10/04/2017 00:00,1207.744875,16266700,19759160490,41204040.55,110384.5089,0.918110162,1,1861.459459,15.175,3675881.445
11/04/2017 00:00,1226.617038,16268787.5,20153773955,39985187.82,110545.3018,0.962831892,0,1843.670659,15.55,4147785.144
12/04/2017 00:00,1218.92205,16270562.5,20033943606,41882984.89,110684.8264,0.982567296,0,1958.401408,16.3,3526859.224
13/04/2017 00:00,1180.023713,16272150,19349213565,61700362.56,110808.3949,0.972980299,0,1800.622047,13.18333333,3287972.007
14/04/2017 00:00,1185.260057,16273887.5,19626308325,43219939.69,110946.7151,0.995109367,0,2087.827338,15.91666667,3598646.527
15/04/2017 00:00,1184.880671,16275762.5,19498363475,21547006.67,111096.4685,0.991744397,1,1801.165563,16.1,3909321.047
16/04/2017 00:00,1186.927413,16277587.5,19756107949,19916836.26,111231.8717,0.927419253,0,1450.883562,9.266666667,3779873.33
17/04/2017 00:00,1205.634875,16279312.5,20183091638,45260449.24,111360.3202,0.930786486,0,1776.695652,11.81666667,3572756.984
18/04/2017 00:00,1216.186743,16281137.5,20637969895,51782316.24,111499.829,0.955539788,0,2075.965753,16.575,3779873.33
19/04/2017 00:00,1217.930088,16282925,20638607438,38464163.44,111640.5715,0.984213175,0,2168.559441,11.11666667,3702204.7
20/04/2017 00:00,1241.686325,16284650,21072337100,61652281.03,111775.9804,0.974164381,1,1939.748201,12.15,3598646.527
21/04/2017 00:00,1258.361413,16286737.5,21588070556,42287714.17,111938.9622,0.975939323,0,1978.167665,14.875,4323553.741
22/04/2017 00:00,1261.311225,16288550,21952078835,47589977.23,112080.0519,0.97303251,0,1853.186207,14.475,3753983.787
23/04/2017 00:00,1257.988113,16290462.5,22086609058,48203962.26,112225.0395,0.947631065,0,1601.562092,14.3,3961100.134
24/04/2017 00:00,1262.902775,16292012.5,20575227797,39096538.33,112344.4626,0.963089903,1,1795.733871,11.8,3210303.377
25/04/2017 00:00,1279.414688,16293862.5,20846606999,45876269.77,112487.4322,0.966010324,1,2198.560811,24.675,3831652.417
26/04/2017 00:00,1309.109875,16295775,21332959973,64754541.5,112636.126,0.971854882,0,2186.084967,17.975,3961100.134
27/04/2017 00:00,1345.353913,16297612.5,21926056741,62204334.61,112778.3658,0.96761798,0,2026.421769,20.25,3814281.634
28/04/2017 00:00,1331.294429,16299312.5,21699183921,61518505.25,112913.9135,0.996674537,0,2244.639706,13.5,3528859.199
29/04/2017 00:00,1334.979038,16301475,21762127405,45569576.92,113081.9952,0.971570312,0,1972.942197,9.866666667,4488916.48
30/04/2017 00:00,1353.0045,16303362.5,22058522828,43853713.72,113228.7511,0.971893517,1,1864.165563,14.5,3918071.61
01/05/2017 00:00,1417.172813,16305237.5,23107339286,102136864.5,113375.3643,0.977420893,0,1965.24,14.75,3892124.116
02/05/2017 00:00,1452.076288,16307212.5,23679316587,86306466.16,113530.2419,0.980238127,0,2108.613924,9.733333333,4099704.069
03/05/2017 00:00,1507.576857,16308862.5,24586863671,98768076.02,113661.6203,0.995290871,1,2235.977273,18.575,3425069.222
04/05/2017 00:00,1508.292125,16310962.5,24601696290,178681011.6,113824.7561,0.971046744,0,2111.529762,11.76666667,4359179.01
05/05/2017 00:00,1533.335071,16312575,25012643353,136654833.5,113948.7568,0.961245868,0,2071.263566,13.25,3347226.74
06/05/2017 00:00,1560.4102,16314675,25457585280,68907283.75,114110.8656,0.964933173,0,2160.845238,15.63333333,4359179.01
07/05/2017 00:00,1535.868429,16316762.5,25060400380,62492472.19,114271.9933,0.964836443,0,1892.281437,15.4,4333231.516
08/05/2017 00:00,1640.619225,16319012.5,26773285641,139627613.3,114446.2593,0.968144156,0,2028.311111,14.275,4670548.939
09/05/2017 00:00,1721.284971,16320950,28093005954,167512042.5,114599.3662,0.987786523,0,2147.606452,10.61666667,4021861.587
10/05/2017 00:00,1762.88625,16322800,28775239682,131817395.9,114741.4707,0.960165791,0,2103.993243,17.45,4119773.002
11/05/2017 00:00,1820.990563,16324487.5,29726737675,151505814.8,114871.2385,0.961242696,0,2183.281481,13.85,3757901.049
12/05/2017 00:00,1720.4785,16326412.5,28089241688,139214052.7,115018.2439,0.954580519,0,2062.974026,19.025,4286790.827
13/05/2017 00:00,1771.920013,16328387.5,28932596583,111469417.3,115169.1481,0.955090025,1,2083.962025,13.48333333,4398136.043
14/05/2017 00:00,1776.3165,16330437.5,29008025584,61547076.23,115329.0621,0.975085659,0,2250.597561,13.28333333,4565153.868
15/05/2017 00:00,1723.126938,16332562.5,28143078402,102816017.7,115494.0832,0.970711982,1,1936.641176,10.03333333,4732171.692
16/05/2017 00:00,1739.031975,16334212.5,28405717824,108385267.4,115622.646,0.973960871,1,1772.55303,13.7,3674392.137
17/05/2017 00:00,1807.485063,16336150,29527347104,132248945.8,115774.8377,0.981881942,0,2048.56129,13.9,4314627.131
18/05/2017 00:00,1899.082888,16337925,31027073785,110766531.5,115913.2323,0.974609493,1,2034.535211,12.08333333,3952755.178
19/05/2017 00:00,1961.520488,16339975,32051195728,154137281,116072.519,0.971260817,1,1948.182927,11.88333333,4565153.868
20/05/2017 00:00,2052.909788,16342037.5,33548728731,136549462.2,116232.1092,0.967212927,1,2138.212121,19.325,4592990.172
21/05/2017 00:00,2046.534463,16343875,33448303438,128454137.2,116377.6926,0.990363701,0,2218.07483,10.23333333,4091936.698
22/05/2017 00:00,2090.662313,16345700,34173338961,295717901.9,116518.8455,0.966800397,0,2245.671233,11.36666667,4064100.394
23/05/2017 00:00,2287.710288,16347800,37399030238,203482045.6,116683.2646,0.978685167,0,2188.75,10.76666667,4976737.782
24/05/2017 00:00,2379.193833,16349725,38899164897,248904779.1,116832.729,0.970548169,0,2198.974026,18,4562009.633
25/05/2017 00:00,2387.206286,16351762.5,39035030223,401279047.7,116991.9598,0.976875767,0,2147.93865,11.7,4828620.586
26/05/2017 00:00,2211.976857,16353675,36173950629,324426983.6,117138.6524,0.958775268,0,2178.69281,15.36666667,4532386.194
27/05/2017 00:00,2014.052963,16355775,32941397093,321289966.6,117305.2178,0.991460917,1,1975.678571,17,4976737.782
28/05/2017 00:00,2192.9808,16357837.5,35872423567,185870201.1,117466.5849,0.977982139,0,1867.533333,9.783333333,4887867.464
29/05/2017 00:00,2275.9307,16359725,37233600371,133826839.1,117614.2479,0.977900742,0,2130.05298,10.71666667,4473139.316
30/05/2017 00:00,2239.205343,16361962.5,36637793850,148703191.1,117789.7758,0.980603117,0,1943.916201,13.925,5302595.613
31/05/2017 00:00,2285.933914,16364012.5,37407051148,204425185.1,117949.9541,0.976696451,0,1961.182927,16.825,4858244.025
01/06/2017 00:00,2399.242671,16366137.5,39266335457,198826825,118116.171,0.977746641,0,1880.641176,15.075,5035984.66
02/06/2017 00:00,2446.142414,16367962.5,40038367307,122456001.8,118259.5413,0.981988616,0,1859.856164,12.76666667,4325022.12
03/06/2017 00:00,2525.765158,16370362.5,41347691234,129006639.1,118447.9034,0.981052464,0,1590.208333,11.03333333,5687700.322
04/06/2017 00:00,2516.173143,16372375,41195730260,120095754.4,118606.0631,0.982358671,0,1652.447205,16.575,5432357.042
05/06/2017 00:00,2698.313813,16374425,44183337149,168803116.3,118764.2297,0.964430122,0,1767.865854,10.8,5533581.086
06/06/2017 00:00,2883.313697,16376312.5,47218046132,371264851.9,118913.7264,0.990044397,0,1969.642384,16.925,5094943.561
07/06/2017 00:00,2664.920863,16378375,43647073231,205713695,119077.4267,0.992122861,0,2058.909091,19.3,5567322.434
08/06/2017 00:00,2792.999188,16380437.5,45750548628,174094195.6,119237.446,0.969814206,1,1862.890909,17.05,5567322.434
09/06/2017 00:00,2827.4913,16382325,46320881411,108367646.9,119384.4506,0.973540093,0,1868.768212,15.625,5094943.561
10/06/2017 00:00,2845.372857,16384087.5,46618837862,154123952.1,119520.7207,0.966455241,1,1808.460993,16.075,4757530.08
11/06/2017 00:00,2961.829613,16385912.5,48532280870,181774994.4,119658.7601,0.945474836,0,1526.657534,15.4,4926236.821
12/06/2017 00:00,2657.675063,16387750,43553314506,393739719.9,119800.9965,0.967594673,1,1830.598639,13.5,4959978.169
13/06/2017 00:00,2748.185086,16389512.5,45041413815,204283558.8,119938.7743,0.977147936,1,2069.333333,11.43333333,4757530.08
14/06/2017 00:00,2447.041563,16391262.5,40110100599,268520562.4,120074.4842,0.969356293,2,2054.6,12.55,4723788.732
15/06/2017 00:00,2442.48025,16393175,40040006172,435834778.6,120226.625,0.994383817,0,1915.954248,11.13333333,5162426.257
16/06/2017 00:00,2464.959814,16395025,40413077779,195907758.5,120372.122,0.983088047,0,1823.898649,15.7,4993719.517
17/06/2017 00:00,2665.927,16396837.5,43712771806,158849628.8,120515.0493,0.985705317,0,1631.406897,9.666666667,5129905.644
18/06/2017 00:00,2507.389252,16398650,41117798760,146939437.2,120650.8617,0.936637359,0,1443.855172,10.61666667,5129905.644
19/06/2017 00:00,2617.210263,16400537.5,42923655056,146249310,120799.7954,0.986316272,2,1786.582781,15.475,5342177.602
20/06/2017 00:00,2754.97825,16402262.5,45187876438,204123503,120933.0586,0.965675225,0,1952.449275,15.3,4882255.027
21/06/2017 00:00,2671.04325,16404012.5,43815826861,208033200.8,121070.6867,0.983057979,0,2001.45,20.125,4953012.346
22/06/2017 00:00,2727.288013,16405750,44743205311,143429984.7,121208.655,0.992577849,0,1940.179856,11.98333333,4917633.687
